connect_time,disconnect_time,energy,station_id,charging_duration,total_duration,z_score,energy_per_quarter
2018-10-11 15:15:00,2018-10-12 00:00:00,38.076,1-1-179-799,525,525,1.90526173887523,1.08788571428571
2018-10-11 15:15:00,2018-10-11 18:45:00,9.911,1-1-191-778,195,210,0.336174269797789,0.762384615384615
2018-10-11 15:15:00,2018-10-12 00:00:00,3.135,1-1-191-806,75,525,1.15124190931525,0.627
2018-10-11 15:15:00,2018-10-11 23:15:00,29.884,1-1-191-792,345,480,0.682660279599036,1.29930434782609
2018-10-11 15:15:00,2018-10-11 21:45:00,3.054,1-1-179-788,75,390,1.15124190931525,0.6108
2018-10-11 15:15:00,2018-10-11 22:15:00,6.152,1-1-191-812,120,420,0.845591544496202,0.769
2018-10-11 15:15:00,2018-10-12 00:30:00,19.785,1-1-191-811,345,555,0.682660279599036,0.860217391304348
2018-10-11 15:15:00,2018-10-12 01:15:00,3.985,1-1-191-793,75,600,1.15124190931525,0.797
2018-10-11 15:15:00,2018-10-11 18:00:00,8.35,1-1-191-805,165,165,0.539941179677155,0.759090909090909
2018-10-11 15:15:00,2018-10-11 19:30:00,2.664,1-1-191-786,90,255,1.04935845437557,0.444
2018-10-11 15:30:00,2018-10-12 00:45:00,2.549,1-1-191-804,60,555,1.25312536425493,0.63725
2018-10-11 18:15:00,2018-10-11 23:45:00,8.529,1-1-191-805,150,330,0.641824634616837,0.8529
2018-10-11 18:15:00,2018-10-12 00:00:00,27.789,1-1-194-826,345,345,0.682660279599036,1.20821739130435
2018-10-11 18:30:00,2018-10-11 21:15:00,1.011,1-1-193-820,165,165,0.539941179677155,0.0919090909090909
2018-10-11 19:00:00,2018-10-12 01:15:00,9.548,1-1-191-802,180,375,0.438057724737472,0.795666666666667
2018-10-11 19:15:00,2018-10-12 00:45:00,13.883,1-1-179-791,255,330,0.0713595499609406,0.816647058823529
2018-10-11 19:15:00,2018-10-12 00:00:00,15.549,1-1-179-801,285,285,0.275126459840306,0.818368421052631
2018-10-11 19:30:00,2018-10-11 23:00:00,3.424,1-1-191-803,30,210,1.4568922741343,1.712
2018-10-11 19:30:00,2018-10-11 23:30:00,16.232,1-1-191-778,210,240,0.234290814858107,1.15942857142857
2018-10-11 21:15:00,2018-10-12 00:30:00,3.98,1-1-193-820,45,195,1.35500881919461,1.32666666666667
2018-10-11 21:45:00,2018-10-12 01:15:00,22.01,1-1-191-795,210,210,0.234290814858107,1.57214285714286
2018-10-11 21:45:00,2018-10-12 01:15:00,11.125,1-1-191-807,210,210,0.234290814858107,0.794642857142857
2018-10-11 22:00:00,2018-10-12 01:00:00,8.627,1-1-193-829,180,180,0.438057724737472,0.718916666666667
2018-10-11 22:30:00,2018-10-11 23:00:00,2.6,1-1-194-821,30,30,1.4568922741343,1.3
2018-10-11 23:30:00,2018-10-12 00:45:00,7.94,1-1-193-825,75,75,1.15124190931525,1.588
2018-10-11 23:45:00,2018-10-12 01:00:00,7.303,1-1-193-816,75,75,1.15124190931525,1.4606
2018-10-11 23:45:00,2018-10-12 05:00:00,7.892,1-1-178-828,300,315,0.377009914779988,0.3946
